Word,Level
起程,HSK7-9
起草,HSK7-9
起诉,HSK6
起跑线,HSK7-9
起飞,HSK2
趁,HSK7-9
趁早,HSK7-9
趁机,HSK7-9
趁着,HSK7-9
超,HSK6
超出,HSK6
超前,HSK7-9
超市,HSK2
超标,HSK7-9
超级,HSK3
超越,HSK5
超车,HSK7-9
超过,HSK2
超速,HSK7-9
越,HSK2
越发,HSK7-9
越来越,HSK2
越过,HSK7-9
趋于,HSK7-9
趋势,HSK4
趟,HSK6
趣味,HSK7-9
足,HSK6
足以,HSK6
足够,HSK3
足智多谋,HSK7-9
足球,HSK3
足迹,HSK7-9
趴,HSK7-9
跌,HSK6
跑,HSK1
跑步,HSK3
跑车,HSK7-9
跑道,HSK7-9
跑龙套,HSK7-9
距,HSK7-9
距离,HSK4
跟,HSK1
跟上,HSK7-9
跟不上,HSK7-9
跟前,HSK5
跟踪,HSK7-9
跟随,HSK5
跨,HSK6
跨国,HSK7-9
跨越,HSK7-9
跪,HSK6
路,HSK1
路上,HSK1
路人,HSK7-9
路况,HSK7-9
路口,HSK1
路子,HSK7-9
路段,HSK7-9
路灯,HSK7-9
路程,HSK7-9
路线,HSK3
路边,HSK2
路过,HSK6
路途,HSK7-9
路面,HSK7-9
跳,HSK3
跳伞,HSK7-9
跳动,HSK7-9
跳槽,HSK7-9
跳水,HSK6
跳舞,HSK3
跳跃,HSK7-9
跳远,HSK3
跳高,HSK3
踊跃,HSK7-9
踏,HSK6
踏上,HSK7-9
踏实,HSK6
踢,HSK6
踩,HSK6
踹,HSK7-9
蹦,HSK7-9
蹬,HSK7-9
蹭,HSK7-9
蹲,HSK6
身上,HSK1
身不由己,HSK7-9
身价,HSK7-9
身份,HSK4
身份证,HSK3
身体,HSK1
身子,HSK7-9
身影,HSK7-9
身心,HSK7-9
身材,HSK4
身躯,HSK7-9
身边,HSK2
身高,HSK4
躲,HSK5
躲藏,HSK7-9
躲避,HSK7-9
躺,HSK4
车,HSK1
车上,HSK1
车主,HSK5
车位,HSK7-9
车厢,HSK7-9
车号,HSK6
车型,HSK7-9
车展,HSK6
车牌,HSK6
车票,HSK1
车祸,HSK7-9
车站,HSK1
车轮,HSK7-9
车轴,HSK7-9
车辆,HSK2
车速,HSK7-9
车道,HSK7-9
车间,HSK7-9
轨迹,HSK7-9
轨道,HSK6
转,HSK3
转交,HSK7-9
转动,HSK4
转化,HSK5
转变,HSK3
转向,HSK5
转告,HSK4
转型,HSK7-9
转学,HSK7-9
转弯,HSK4
转悠,HSK7-9
转折,HSK7-9
转折点,HSK7-9
转换,HSK5
转播,HSK7-9
转机,HSK7-9
转眼,HSK7-9
转移,HSK4
转让,HSK5
转身,HSK4
转载,HSK7-9
转达,HSK7-9
轮,HSK4
轮子,HSK4
轮廓,HSK7-9
轮换,HSK7-9
轮椅,HSK4
轮流,HSK7-9
轮胎,HSK7-9
轮船,HSK4
软,HSK5
软件,HSK5
软实力,HSK7-9
软弱,HSK7-9
轰,HSK7-9
轰动,HSK7-9
轰炸,HSK7-9
轻,HSK2
轻型,HSK7-9
轻微,HSK7-9
轻易,HSK4
轻松,HSK4
轻而易举,HSK7-9
轻蔑,HSK7-9
载体,HSK7-9
轿车,HSK7-9
较,HSK3
较劲,HSK7-9
较量,HSK7-9
辅助,HSK5
辅导,HSK7-9
辆,HSK2
辈,HSK5
辉煌,HSK7-9
辐射,HSK7-9
输,HSK3
输入,HSK3
输出,HSK5
输家,HSK7-9
输液,HSK7-9
输血,HSK7-9
输送,HSK7-9
辛勤,HSK7-9
辛苦,HSK5
辛酸,HSK7-9
辜负,HSK7-9
辞,HSK7-9
辞典,HSK5
辞去,HSK7-9
辞呈,HSK7-9
辞职,HSK5
辞退,HSK7-9
辣,HSK4
辣椒,HSK7-9
辨别,HSK7-9
辨认,HSK7-9
辩,HSK7-9
辩护,HSK7-9
辩解,HSK7-9
辩论,HSK4
辫子,HSK7-9
边,HSK2
边境,HSK5
边界,HSK7-9
边疆,HSK7-9
边缘,HSK6
边远,HSK7-9
辽阔,HSK7-9
达到,HSK3
达成,HSK5
达标,HSK7-9
迁,HSK7-9
迁就,HSK7-9
迁移,HSK7-9
迄今,HSK7-9
迄今为止,HSK7-9
迅速,HSK4
过,HSK1
过不去,HSK7-9
过于,HSK5
过关,HSK7-9
过分,HSK4
过剩,HSK7-9
过半,HSK7-9
过去,HSK2
过后,HSK6
过境,HSK7-9
过失,HSK7-9
过头,HSK7-9
过奖,HSK7-9
过年,HSK2
过度,HSK5
过往,HSK7-9
过意不去,HSK7-9
过敏,HSK5
过日子,HSK7-9
过早,HSK7-9
过时,HSK6
过期,HSK7-9
过来,HSK2
过渡,HSK6
过滤,HSK7-9
过瘾,HSK7-9
过硬,HSK7-9
过程,HSK3
过节,HSK7-9
过道,HSK7-9
过错,HSK7-9
迈,HSK7-9
迈进,HSK7-9
迎,HSK7-9
迎合,HSK7-9
迎接,HSK3
迎来,HSK6
运,HSK5
运作,HSK6
运动,HSK2
运动会,HSK4
运动员,HSK4
运气,HSK4
运河,HSK7-9
运用,HSK4
运营,HSK7-9
运行,HSK5
运转,HSK7-9
运输,HSK3
运送,HSK7-9
近,HSK2
近代,HSK4
近年来,HSK7-9
近日,HSK6
近期,HSK3
近来,HSK5
近视,HSK6
返回,HSK5
返还,HSK7-9
还,HSK1
还原,HSK7-9
还是,HSK1
还有,HSK1
还款,HSK7-9
这,HSK1
这么,HSK2
这些,HSK1
这会儿,HSK7-9
这儿,HSK1
这就是说,HSK6
这时,HSK2
这时候,HSK2
这样,HSK2
这样一来,HSK7-9
这边,HSK1
这里,HSK1
进,HSK1
进一步,HSK3
进修,HSK7-9
进入,HSK2
进出,HSK7-9
进出口,HSK7-9
进化,HSK5
进去,HSK1
进口,HSK4
进场,HSK7-9
进展,HSK3
进度,HSK7-9
进攻,HSK6
进来,HSK1
进步,HSK3
进程,HSK7-9
进而,HSK7-9
进行,HSK2
远,HSK1
远处,HSK5
远方,HSK6
远离,HSK6
远程,HSK7-9
远见,HSK7-9
远近闻名,HSK7-9
远远,HSK6
违反,HSK5
违法,HSK5
违章,HSK7-9
违约,HSK7-9
违背,HSK7-9
违规,HSK5
连,HSK3
连任,HSK7-9
连夜,HSK7-9
连忙,HSK3
连接,HSK5
连滚带爬,HSK7-9
连续,HSK3
连续剧,HSK3
连绵,HSK7-9
连锁,HSK7-9
连锁店,HSK7-9
迟,HSK5
迟到,HSK4
迟早,HSK7-9
迟疑,HSK7-9
迟迟,HSK7-9
迫不及待,HSK7-9
迫使,HSK7-9
迫切,HSK4
迫害,HSK7-9
迭起,HSK7-9
迷,HSK3
迷人,HSK5
迷信,HSK5
迷失,HSK7-9
迷恋,HSK7-9
迷惑,HSK7-9
迷惑不解,HSK7-9
迷路,HSK7-9
迹象,HSK7-9
追,HSK3
追尾,HSK7-9
追悼会,HSK7-9
追求,HSK4
追溯,HSK7-9
追究,HSK6
追赶,HSK7-9
追踪,HSK7-9
追逐,HSK7-9
追问,HSK7-9
追随,HSK7-9
退,HSK3
退休,HSK3
退休金,HSK7-9
退出,HSK3
退却,HSK7-9
退回,HSK7-9
退学,HSK7-9
退役,HSK7-9
退票,HSK6
退缩,HSK7-9
退让,HSK7-9
送,HSK1
送别,HSK7-9
送到,HSK2
送礼,HSK6
送给,HSK2
送行,HSK6
适合,HSK3
适宜,HSK7-9
适应,HSK3
适度,HSK7-9
适当,HSK6
适时,HSK7-9
适用,HSK3
适量,HSK7-9
逃,HSK5
逃亡,HSK7-9
逃生,HSK7-9
逃走,HSK5
逃跑,HSK5
逃避,HSK7-9
逆,HSK7-9
选,HSK2
选举,HSK6
选修,HSK5
选手,HSK3
选拔,HSK6
选择,HSK4
选民,HSK7-9
选用,HSK7-9
选项,HSK7-9
逊色,HSK7-9
透,HSK4
透彻,HSK7-9
透支,HSK7-9
透明,HSK4
透气,HSK7-9
透过,HSK7-9
透露,HSK6
逐年,HSK7-9
逐步,HSK4
逐渐,HSK4
递,HSK5
递交,HSK7-9
递给,HSK5
途中,HSK4
途径,HSK6
逗,HSK7-9
通,HSK2
通俗,HSK7-9
通信,HSK3
通告,HSK7-9
通宵,HSK7-9
通常,HSK3
通往,HSK7-9
通报,HSK6
通用,HSK5
通畅,HSK7-9
通知,HSK2
通知书,HSK4
通红,HSK6
通缉,HSK7-9
通行,HSK6
通行证,HSK7-9
通讯,HSK6
通话,HSK6
通车,HSK7-9
通过,HSK2
通通,HSK7-9
通道,HSK6
通顺,HSK7-9
通风,HSK7-9
逛,HSK4
逝世,HSK7-9
逞强,HSK7-9
逞能,HSK7-9
速度,HSK3
造,HSK3
造价,HSK7-9
造假,HSK7-9
造型,HSK4
造就,HSK7-9
造成,HSK3
造福,HSK7-9
造纸术,HSK7-9
逢,HSK7-9
逮,HSK7-9
逮捕,HSK7-9
逻辑,HSK5
逼,HSK6
逼真,HSK7-9
逼近,HSK7-9
逼迫,HSK7-9
逾期,HSK7-9
遂心,HSK7-9
遇,HSK4
遇上,HSK7-9
遇到,HSK4
遇见,HSK4
遇险,HSK7-9
遇难,HSK7-9
遍,HSK2
遍地,HSK6
遍布,HSK7-9
遏制,HSK7-9
道,HSK2
道具,HSK7-9
道德,HSK5
道教,HSK6
道歉,HSK6
道理,HSK2
道路,HSK2
遗产,HSK4
遗传,HSK4
遗体,HSK7-9
遗嘱,HSK7-9
遗址,HSK7-9
遗弃,HSK7-9
遗忘,HSK7-9
遗愿,HSK7-9
遗憾,HSK6
遗物,HSK7-9
遗留,HSK7-9
遛,HSK7-9
遥控,HSK7-9
遥远,HSK7-9
遭到,HSK6
遭受,HSK6
遭殃,HSK7-9
遭遇,HSK6
遮,HSK7-9
遮盖,HSK7-9
遵守,HSK5
遵循,HSK7-9
遵照,HSK7-9
避,HSK4
避免,HSK4
避暑,HSK7-9
避难,HSK7-9
邀,HSK7-9
邀请,HSK5
那,HSK1
那么,HSK2
那些,HSK1
那会儿,HSK2
那儿,HSK1
那时,HSK2
那时候,HSK2
那样,HSK2
那边,HSK1
那里,HSK1
邪,HSK7-9
邪恶,HSK7-9
邮件,HSK3
邮局,HSK4
邮政,HSK7-9
邮票,HSK3
邮箱,HSK3
邮编,HSK7-9
邻国,HSK7-9
邻居,HSK5
郊区,HSK5
郊外,HSK7-9
郊游,HSK7-9
郑重,HSK7-9
部,HSK3
部件,HSK7-9
部位,HSK5
部分,HSK2
部署,HSK7-9
部长,HSK3
部门,HSK3
部队,HSK6
都,HSK1
都会,HSK7-9
都市,HSK6
鄙视,HSK7-9
酌情,HSK7-9
配,HSK3
配件,HSK7-9
配偶,HSK7-9
配合,HSK3
配备,HSK5
配套,HSK5
配置,HSK6
配送,HSK7-9
配音,HSK7-9
酒,HSK2
酒吧,HSK4
酒店,HSK2
酒楼,HSK7-9
酒水,HSK6
酒精,HSK7-9
酒鬼,HSK5
酗酒,HSK7-9
酝酿,HSK7-9
酣畅,HSK7-9
酣睡,HSK7-9
酥,HSK7-9
酱,HSK6
酱油,HSK6
酷,HSK6
酷似,HSK7-9
酸,HSK4
酸奶,HSK4
酸甜苦辣,HSK5
酿造,HSK7-9
醇厚,HSK7-9
醉,HSK5
醋,HSK6
醒,HSK4
醒悟,HSK7-9
醒来,HSK7-9
醒目,HSK7-9
采,HSK7-9
采取,HSK3
采用,HSK3
采矿,HSK7-9
采纳,HSK6
采访,HSK4
采购,HSK5
采集,HSK7-9
释放,HSK7-9
里,HSK1
里头,HSK2
里程碑,HSK7-9
里边,HSK1
里面,HSK3
重,HSK1
重中之重,HSK7-9
重任,HSK7-9
重伤,HSK7-9
重创,HSK7-9
重叠,HSK7-9
重合,HSK7-9
重型,HSK7-9
重复,HSK2
重大,HSK3
重建,HSK6
重心,HSK7-9
重播,HSK7-9
重新,HSK2
重点,HSK2
重现,HSK7-9
重申,HSK7-9
重组,HSK6
重要,HSK1
重视,HSK2
重返,HSK7-9
重量,HSK4
重量级,HSK7-9
野,HSK6
野兽,HSK7-9
野外,HSK7-9
野心,HSK7-9
野炊,HSK7-9
野生,HSK6
野营,HSK7-9
野蛮,HSK7-9
野餐,HSK7-9
量,HSK4
金,HSK3
金子,HSK7-9
金字塔,HSK7-9
金属,HSK7-9
金牌,HSK3
金融,HSK6
金钱,HSK6
金额,HSK6
鉴于,HSK7-9
鉴别,HSK7-9
鉴定,HSK6
鉴赏,HSK7-9
针,HSK4
针对,HSK4
针灸,HSK7-9
针锋相对,HSK7-9
钉,HSK7-9
钉子,HSK7-9
钓鱼,HSK7-9
钙,HSK7-9
钞票,HSK7-9
钟,HSK3
钟头,HSK6
钢,HSK7-9
钢琴,HSK5
钢笔,HSK5
钥匙,HSK7-9
钦佩,HSK7-9
钩,HSK7-9
钩子,HSK7-9
钱,HSK1
钱包,HSK1
钱财,HSK7-9
钳子,HSK7-9
钻,HSK6
钻石,HSK7-9
钻研,HSK7-9
钻空子,HSK7-9
铁,HSK3
铁路,HSK3
铃,HSK5
铃声,HSK5
铅,HSK7-9
铅笔,HSK6
铜,HSK7-9
铜牌,HSK6
铝,HSK7-9
铭记,HSK7-9
铲,HSK7-9
铲子,HSK7-9
银,HSK3
银幕,HSK7-9
银牌,HSK3
银行,HSK2
银行卡,HSK2
铸造,HSK7-9
铺,HSK6
铺路,HSK7-9
销,HSK7-9
销售,HSK4
销毁,HSK7-9
销量,HSK7-9
锁,HSK5
锁定,HSK7-9
锅,HSK5
锈,HSK7-9
错,HSK1
错位,HSK7-9
错别字,HSK7-9
错综复杂,HSK7-9
错觉,HSK7-9
错误,HSK3
错过,HSK6
锡,HSK7-9
锤子,HSK7-9
锦旗,HSK7-9
键,HSK5
键盘,HSK5
锯,HSK7-9
锻炼,HSK4
镇,HSK6
镇定,HSK7-9
镜头,HSK4
镜子,HSK4
镶,HSK7-9
镶嵌,HSK7-9
长,HSK2
长久,HSK6
长假,HSK6
长城,HSK3
长处,HSK3
长大,HSK2
长寿,HSK5
长度,HSK5
长征,HSK7-9
长效,HSK7-9
长期,HSK3
长期以来,HSK7-9
长相,HSK7-9
长短,HSK6
长足,HSK7-9
长跑,HSK6
长辈,HSK7-9
长达,HSK7-9
长远,HSK6
长途,HSK4
门,HSK1
门口,HSK1
门当户对,HSK7-9
门槛,HSK7-9
门票,HSK1
门诊,HSK5
门路,HSK7-9
门铃,HSK7-9
闪,HSK4
闪烁,HSK7-9
闪电,HSK4
闭,HSK6
闭幕,HSK5
闭幕式,HSK5
问,HSK1
问世,HSK7-9
问候,HSK4
问卷,HSK7-9
问路,HSK2
问题,HSK2
闯,HSK5
闲,HSK5
间,HSK1
间接,HSK5
间断,HSK7-9
间谍,HSK7-9
间隔,HSK7-9
间隙,HSK7-9
闷,HSK7-9
闸,HSK7-9
闹,HSK4
闹事,HSK7-9
闹着玩儿,HSK7-9
闹钟,HSK4
闺女,HSK7-9
闻,HSK2
闻名,HSK7-9
阀门,HSK7-9
阅历,HSK7-9
阅览室,HSK5
阅读,HSK4
阎王,HSK7-9
阐述,HSK7-9
阔,HSK6
阔绰,HSK7-9
队,HSK2
队伍,HSK6
队员,HSK3
队形,HSK7-9
队长,HSK2
防,HSK3
防卫,HSK7-9
防守,HSK6
防御,HSK7-9
防护,HSK7-9
防止,HSK3
防汛,HSK7-9
防治,HSK5
防火墙,HSK7-9
防疫,HSK7-9
防盗,HSK7-9
防盗门,HSK7-9
防范,HSK6
阳光,HSK3
阳台,HSK4
阳性,HSK7-9
阴,HSK2
阴天,HSK2
阴影,HSK6
阴性,HSK7-9
阴暗,HSK7-9
阴谋,HSK6
阵,HSK4
阵容,HSK7-9
阵营,HSK7-9
阶层,HSK7-9
阶梯,HSK7-9
阶段,HSK4
阶级,HSK7-9
阻力,HSK7-9
阻拦,HSK7-9
阻挠,HSK7-9
阻挡,HSK7-9
阻止,HSK4
阻碍,HSK5
阿姨,HSK4
阿拉伯语,HSK7-9
附,HSK7-9
附件,HSK5
附加,HSK7-9
附和,HSK7-9
附属,HSK7-9
附带,HSK7-9
附近,HSK4
陆军,HSK6
陆地,HSK4
陆续,HSK4
陈列,HSK7-9
陈旧,HSK7-9
陈述,HSK7-9
陌生,HSK7-9
降,HSK4
降临,HSK7-9
降价,HSK4
降低,HSK4
降温,HSK4
降落,HSK4
限,HSK7-9
限于,HSK7-9
限制,HSK4
限定,HSK7-9
限度,HSK7-9
陡,HSK7-9
院,HSK2
院士,HSK7-9
院子,HSK2
院长,HSK2
除,HSK6
除了,HSK3
除去,HSK7-9
除夕,HSK5
除外,HSK7-9
除此之外,HSK7-9
除非,HSK5
陨石,HSK7-9
险,HSK6
陪,HSK5
陪伴,HSK7-9
陪同,HSK6
陪葬,HSK7-9
陶冶,HSK7-9
陶瓷,HSK7-9
陶醉,HSK7-9
陷,HSK7-9
陷入,HSK6
陷阱,HSK7-9
隆重,HSK7-9
随,HSK3
随便,HSK2
随即,HSK7-9
随后,HSK5
随处可见,HSK7-9
随大溜,HSK7-9
随心所欲,HSK7-9
随意,HSK5
随手,HSK4
随时,HSK2
随时随地,HSK7-9
随机,HSK7-9
随着,HSK5
随身,HSK7-9
隐形,HSK7-9
隐性,HSK7-9
隐患,HSK7-9
隐情,HSK7-9
隐瞒,HSK7-9
隐私,HSK6
隐约,HSK7-9
隐蔽,HSK7-9
隐藏,HSK6
隐身,HSK7-9
隔,HSK4
隔壁,HSK5
隔开,HSK4
隔离,HSK7-9
隔阂,HSK7-9
障碍,HSK6
隧道,HSK7-9
难,HSK1
难为情,HSK7-9
难以,HSK5
难以想象,HSK7-9
难以置信,HSK7-9
难免,HSK4
难关,HSK7-9
难受,HSK2
难听,HSK2
难堪,HSK7-9
难处,HSK7-9
难度,HSK3
难得,HSK5
难得一见,HSK7-9
难忘,HSK6
难怪,HSK7-9
难点,HSK7-9
难看,HSK2
难说,HSK7-9
难过,HSK2
难道,HSK3
难题,HSK2
雄伟,HSK5
雄厚,HSK7-9
集,HSK6
集中,HSK3
集会,HSK7-9
集体,HSK3
集合,HSK4
集团,HSK5
集结,HSK7-9
集装箱,HSK7-9
集资,HSK7-9
集邮,HSK7-9
雇,HSK7-9
雇主,HSK7-9
雇佣,HSK7-9
雇员,HSK7-9
雕,HSK7-9
雕刻,HSK7-9
雕塑,HSK7-9
雨,HSK1
雨水,HSK5
雨衣,HSK6
雪,HSK2
雪上加霜,HSK7-9
雪山,HSK7-9
零,HSK1
零下,HSK2
零件,HSK7-9
零售,HSK7-9
零花钱,HSK7-9
零钱,HSK7-9
零食,HSK4
雷同,HSK7-9
雾,HSK7-9
需,HSK7-9
需求,HSK3
需要,HSK3
震,HSK7-9
震动,HSK7-9
震惊,HSK5
震撼,HSK7-9
霍乱,HSK7-9
霜,HSK7-9
露,HSK6
露天,HSK7-9
露面,HSK7-9
霸占,HSK7-9
青,HSK5
青少年,HSK2
青年,HSK2
青春,HSK4
青春期,HSK7-9
青蛙,HSK7-9
静,HSK3
静止,HSK7-9
非,HSK4
非凡,HSK7-9
非常,HSK1
非得,HSK7-9
非法,HSK7-9
靠,HSK2
靠拢,HSK7-9
靠近,HSK5
面,HSK2
面临,HSK4
面前,HSK2
面包,HSK1
面向,HSK6
面子,HSK5
面对,HSK3
面对面,HSK6
面条儿,HSK1
面目全非,HSK7-9
面积,HSK3
面粉,HSK7-9
面红耳赤,HSK7-9
面试,HSK4
面貌,HSK5
面部,HSK7-9
面面俱到,HSK7-9
革命,HSK7-9
革新,HSK6
靴子,HSK7-9
靶子,HSK7-9
鞋,HSK2
鞠躬,HSK7-9
鞭炮,HSK7-9
鞭策,HSK7-9
韧性,HSK7-9
音乐,HSK2
音乐会,HSK2
音像,HSK6
音响,HSK7-9
音节,HSK2
音量,HSK6
韵味,HSK7-9
页,HSK1
顶,HSK4
顶多,HSK7-9
顶尖,HSK7-9
顶级,HSK7-9
项,HSK4
项目,HSK4
项链,HSK7-9
顺,HSK6
顺从,HSK7-9
顺便,HSK7-9
顺其自然,HSK7-9
顺利,HSK2
顺势,HSK7-9
顺差,HSK7-9
顺序,HSK4
顺应,HSK7-9
顺心,HSK7-9
顺手,HSK7-9
顺理成章,HSK7-9
顺畅,HSK7-9
顺着,HSK7-9
顺路,HSK7-9
须,HSK7-9
顽固,HSK7-9
顽强,HSK6
顽皮,HSK6
顾,HSK6
顾不上,HSK7-9
顾不得,HSK7-9
顾全大局,HSK7-9
顾及,HSK7-9
顾客,HSK2
顾虑,HSK7-9
顾问,HSK5
顿,HSK3
顿时,HSK7-9
颁发,HSK7-9
颁奖,HSK7-9
颁布,HSK7-9
预习,HSK3
预兆,HSK7-9
预先,HSK7-9
预告,HSK7-9
预售,HSK7-9
预备,HSK5
预定,HSK7-9
预感,HSK7-9
预报,HSK3
预料,HSK7-9
预期,HSK5
预测,HSK4
预示,HSK7-9
预算,HSK7-9
预约,HSK6
预见,HSK7-9
预言,HSK7-9
预计,HSK3
预订,HSK4
预赛,HSK7-9
预防,HSK3
领,HSK3
领事,HSK7-9
领事馆,HSK7-9
领会,HSK7-9
领先,HSK3
领养,HSK7-9
领军,HSK7-9
领取,HSK6
领土,HSK7-9
领域,HSK7-9
领导,HSK3
领带,HSK5
领悟,HSK7-9
领略,HSK7-9
领袖,HSK6
领队,HSK7-9
颇,HSK7-9
颈部,HSK7-9
频率,HSK7-9
频繁,HSK5
频道,HSK5
频频,HSK7-9
颓废,HSK7-9
颗,HSK5
题,HSK2
题材,HSK5
题目,HSK3
颜色,HSK2
额外,HSK7-9
颠倒,HSK7-9
颠覆,HSK7-9
颤抖,HSK7-9
风,HSK1
风云,HSK7-9
风俗,HSK4
风光,HSK5
风力,HSK7-9
风味,HSK7-9
风和日丽,HSK7-9
风尚,HSK7-9
风度,HSK5
风情,HSK7-9
风景,HSK4
风暴,HSK6
风格,HSK4
风气,HSK7-9
风水,HSK7-9
风沙,HSK7-9
风波,HSK7-9
风流,HSK7-9
风浪,HSK7-9
风筝,HSK7-9
风范,HSK7-9
风貌,HSK7-9
风趣,HSK7-9
风采,HSK7-9
风险,HSK3
风雨,HSK7-9
风风雨雨,HSK7-9
风餐露宿,HSK7-9
飘,HSK7-9
飙升,HSK7-9
飞,HSK1
飞往,HSK7-9
飞机,HSK1
飞翔,HSK7-9
飞船,HSK6
飞行,HSK3
飞行员,HSK6
飞跃,HSK7-9
飞速,HSK7-9
食品,HSK3
食堂,HSK4
食宿,HSK7-9
食欲,HSK6
食物,HSK2
食用,HSK7-9
餐,HSK6
餐厅,HSK5
餐桌,HSK7-9
餐饮,HSK5
餐馆,HSK5
饥饿,HSK7-9
饭,HSK1
饭店,HSK1
饭碗,HSK7-9
饭馆,HSK2
饮料,HSK5
饮水,HSK7-9
饮用水,HSK7-9
饮食,HSK5
饱,HSK2
饱和,HSK7-9
饱满,HSK7-9
饲养,HSK7-9
饲料,HSK7-9
饶,HSK7-9
饶恕,HSK7-9
饺子,HSK2
饼,HSK5
饼干,HSK5
饿,HSK1
馅儿,HSK7-9
馋,HSK7-9
馒头,HSK6
首,HSK4
首先,HSK3
首创,HSK7-9
首席,HSK6
首府,HSK7-9
首批,HSK7-9
首次,HSK6
首相,HSK6
首脑,HSK6
首要,HSK7-9
首都,HSK3
首饰,HSK7-9
香,HSK3
香味,HSK7-9
香料,HSK7-9
香水,HSK7-9
香油,HSK7-9
香烟,HSK7-9
香肠,HSK5
香蕉,HSK3
马,HSK3
马上,HSK1
马力,HSK7-9
马后炮,HSK7-9
马戏,HSK7-9
马桶,HSK7-9
马虎,HSK7-9
马路,HSK1
马车,HSK6
驮,HSK7-9
驯,HSK7-9
驰名,HSK7-9
驱动,HSK7-9
驱逐,HSK7-9
驳回,HSK7-9
驻,HSK6
驾,HSK7-9
驾照,HSK5
驾车,HSK7-9
驾驭,HSK7-9
驾驶,HSK5
骂,HSK5
骄傲,HSK6
骇人听闻,HSK7-9
验,HSK7-9
验收,HSK7-9
验证,HSK7-9
骏马,HSK7-9
骑,HSK2
骑车,HSK2
骗,HSK5
骗人,HSK7-9
骗子,HSK5
骚乱,HSK7-9
骚扰,HSK7-9
骤然,HSK7-9
骨头,HSK4
骨干,HSK7-9
骨折,HSK7-9
骨气,HSK7-9
高,HSK1
高中,HSK2
高于,HSK5
高价,HSK4
高低,HSK7-9
高傲,HSK7-9
高兴,HSK1
高压,HSK7-9
高原,HSK5
高大,HSK5
高尔夫球,HSK7-9
高尚,HSK4
高层,HSK6
高山,HSK7-9
高峰,HSK6
高峰期,HSK7-9
高度,HSK5
高手,HSK6
高效,HSK7-9
高新技术,HSK7-9
高昂,HSK7-9
高明,HSK7-9
高档,HSK6
高涨,HSK7-9
高温,HSK5
高潮,HSK4
高科技,HSK6
高空,HSK7-9
高等,HSK6
高级,HSK2
高考,HSK6
高血压,HSK7-9
高调,HSK7-9
高贵,HSK7-9
高超,HSK7-9
高跟鞋,HSK5
高速,HSK3
高速公路,HSK3
高铁,HSK4
高雅,HSK7-9
高额,HSK7-9
高龄,HSK7-9
鬼,HSK5
魂,HSK7-9
魄力,HSK7-9
魅力,HSK7-9
魔术,HSK7-9
魔鬼,HSK7-9
鱼,HSK2
鲁莽,HSK7-9
鲜,HSK4
鲜明,HSK4
鲜活,HSK7-9
鲜美,HSK7-9
鲜艳,HSK5
鲜花,HSK4
鲜血,HSK7-9
鲨鱼,HSK7-9
鳄鱼,HSK7-9
鸟,HSK2
鸟巢,HSK7-9
鸡,HSK2
鸡蛋,HSK1
鸦雀无声,HSK7-9
鸭子,HSK5
鸽子,HSK7-9
鹅,HSK7-9
鹏程万里,HSK7-9
鹤立鸡群,HSK7-9
鹰,HSK7-9
鹿,HSK7-9
麻,HSK7-9
麻将,HSK7-9
麻木,HSK7-9
麻烦,HSK3
麻痹,HSK7-9
麻辣,HSK7-9
麻醉,HSK7-9
黄,HSK2
黄昏,HSK7-9
黄瓜,HSK4
黄色,HSK2
黄金,HSK4
黎明,HSK7-9
黏,HSK7-9
黑,HSK2
黑夜,HSK6
黑客,HSK7-9
黑心,HSK7-9
黑手,HSK7-9
黑暗,HSK4
黑板,HSK2
黑白,HSK7-9
黑色,HSK2
黑马,HSK7-9
默契,HSK7-9
默读,HSK7-9
默默,HSK4
默默无闻,HSK7-9
鼓,HSK5
鼓动,HSK7-9
鼓励,HSK5
鼓掌,HSK5
鼓舞,HSK7-9
鼠,HSK5
鼠标,HSK5
鼻子,HSK5
鼻涕,HSK7-9
齐,HSK3
齐全,HSK5
齐心协力,HSK7-9
龙,HSK3
龙舟,HSK7-9
龟,HSK7-9
